Age,Gender,Income,Location,Ad Type,Ad Topic,Ad Placement,Clicks,Click Time,Conversion Rate,CTR,Impressions,Expected_Conversions,Estimated_Cost,Estimated_Revenue,CPA,ROI
62.0,Male,91170.91,Suburban,Video,Finance,Social Media,4,2023-04-27 20:45:56.926408,0.0979,0.0608,65.78947368421052,0.3916,2.0,15.664,5.107252298263534,6.832
14.0,Female,55644.55,Rural,Banner,Food,Social Media,2,2023-06-03 20:45:56.926408,0.2103,0.0906,22.075055187637968,0.4206,1.0,16.823999999999998,2.3775558725630055,15.823999999999998
58.0,Male,36971.04,Suburban,Text,Food,Search Engine,3,2023-04-24 20:45:56.926408,0.1227,0.0615,48.78048780487805,0.3681,1.5,14.724,4.074979625101875,8.816
34.0,Male,46630.0,Suburban,Banner,Food,Search Engine,3,2023-09-22 20:45:56.926408,0.2767,0.0855,35.08771929824561,0.8301000000000001,1.5,33.204,1.8070112034694614,21.136
39.0,Male,30919.69,Rural,Text,Fashion,Search Engine,3,2023-12-10 20:45:56.926408,0.1958,0.0404,74.25742574257426,0.5874,1.5,23.496000000000002,2.553626149131767,14.664000000000001
47.0,Female,38208.49,Urban,Banner,Technology,Search Engine,5,2024-03-07 20:45:56.926408,0.3498,0.0374,133.6898395721925,1.749,2.5,69.96000000000001,1.4293882218410519,26.984
52.0,Male,41898.93,Suburban,Text,Finance,Social Media,6,2023-12-11 20:45:56.926408,0.2038,0.0317,189.27444794952683,1.2228,3.0,48.912000000000006,2.453385672227674,15.304000000000002
24.0,Female,12129.96,Rural,Banner,Fashion,Social Media,6,2023-09-28 20:45:56.926408,0.1183,0.0683,87.84773060029282,0.7098,3.0,28.392,4.22654268808115,8.464
40.0,Other,44814.35,Suburban,Video,Technology,Website,4,2024-02-18 20:45:56.926408,0.1512,0.1072,37.3134328358209,0.6048,2.0,24.192,3.306878306878307,11.096
30.0,Female,38871.56,Suburban,Video,Technology,Website,6,2023-11-21 20:45:56.926408,0.2076,0.0875,68.57142857142857,1.2456,3.0,49.824,2.4084778420038533,15.607999999999999
9.0,Female,39357.27,Suburban,Native,Health,Search Engine,5,2023-11-01 20:45:56.926408,0.0563,0.0518,96.52509652509653,0.28150000000000003,2.5,11.260000000000002,8.880994671403196,3.5040000000000004
17.0,Male,42778.53,Rural,Video,Finance,Website,4,2024-04-10 20:45:56.926408,0.1336,0.019,210.5263157894737,0.5344,2.0,21.375999999999998,3.7425149700598803,9.687999999999999
30.0,Female,65030.54,Rural,Video,Finance,Website,5,2024-03-17 20:45:56.926408,0.2859,0.031,161.29032258064515,1.4295,2.5,57.18,1.7488632388947185,21.872
52.0,Male,29070.62,Rural,Banner,Technology,Search Engine,1,2024-02-02 20:45:56.926408,0.032,0.0565,17.699115044247787,0.032,0.5,1.28,15.625,1.56
20.0,Other,55245.79,Rural,Native,Finance,Search Engine,3,2023-05-18 20:45:56.926408,0.19,0.0569,52.72407732864675,0.5700000000000001,1.5,22.800000000000004,2.631578947368421,14.200000000000003
37.0,Male,89753.77,Urban,Video,Fashion,Website,6,2023-04-26 20:45:56.926408,0.1953,0.067,89.55223880597015,1.1718,3.0,46.872,2.5601638504864312,14.624
27.0,Male,57136.53,Rural,Banner,Fashion,Website,7,2023-12-30 20:45:56.926408,0.2255,0.0528,132.57575757575756,1.5785,3.5,63.14,2.2172949002217295,17.04
43.0,Male,35309.31,Urban,Text,Fashion,Social Media,4,2023-06-17 20:45:56.926408,0.3825,0.0479,83.50730688935282,1.53,2.0,61.2,1.3071895424836601,29.6
32.0,Female,49608.97,Rural,Text,Food,Search Engine,3,2023-09-19 20:45:56.926408,0.5617,0.0248,120.96774193548387,1.6850999999999998,1.5,67.404,0.8901548869503294,43.936
29.0,Male,22460.35,Urban,Banner,Health,Website,2,2023-07-19 20:45:56.926408,0.137,0.0333,60.06006006006005,0.274,1.0,10.96,3.64963503649635,9.96
42.0,Male,56593.79,Urban,Native,Fashion,Website,6,2023-11-20 20:45:56.926408,0.1131,0.0313,191.69329073482427,0.6786000000000001,3.0,27.144000000000005,4.420866489832006,8.048000000000002
30.0,Female,44674.96,Suburban,Banner,Health,Website,5,2024-02-22 20:45:56.926408,0.5756,0.0519,96.33911368015414,2.878,2.5,115.12,0.8686587908269632,45.048
44.0,Female,58610.32,Rural,Banner,Food,Search Engine,3,2023-05-24 20:45:56.926408,0.2207,0.0526,57.03422053231939,0.6621,1.5,26.484,2.2655188038060716,16.656000000000002
5.0,Male,67080.24,Rural,Video,Food,Website,6,2024-02-08 20:45:56.926408,0.1179,0.0696,86.20689655172414,0.7074,3.0,28.296,4.2408821034775235,8.432
8.0,Male,49218.36,Urban,Banner,Travel,Website,6,2023-05-14 20:45:56.926408,0.1363,0.0445,134.8314606741573,0.8178000000000001,3.0,32.712,3.6683785766691117,9.904000000000002
35.0,Female,56144.34,Rural,Banner,Food,Website,9,2023-12-02 20:45:56.926408,0.1407,0.0288,312.5,1.2663,4.5,50.652,3.5536602700781805,10.256
16.0,Female,54516.11,Rural,Text,Health,Search Engine,3,2023-07-29 20:45:56.926408,0.1531,0.0394,76.14213197969544,0.45930000000000004,1.5,18.372,3.265839320705421,11.248
52.0,Male,62984.86,Rural,Banner,Health,Website,9,2023-05-23 20:45:56.926408,0.1252,0.0506,177.86561264822134,1.1268,4.5,45.072,3.993610223642172,9.016
30.0,Male,7604.23,Suburban,Native,Fashion,Website,4,2023-05-07 20:45:56.926408,0.1449,0.022,181.81818181818184,0.5796,2.0,23.184,3.450655624568668,10.592
18.0,Other,34325.18,Rural,Text,Travel,Social Media,9,2023-09-20 20:45:56.926408,0.1002,0.0517,174.08123791102514,0.9017999999999999,4.5,36.071999999999996,4.990019960079841,7.015999999999999
20.0,Female,74767.96,Urban,Video,Travel,Website,6,2023-10-01 20:45:56.926408,0.1295,0.0599,100.1669449081803,0.777,3.0,31.080000000000002,3.861003861003861,9.360000000000001
55.0,Female,59421.32,Suburban,Video,Technology,Search Engine,8,2023-04-26 20:45:56.926408,0.1421,0.0655,122.13740458015266,1.1368,4.0,45.472,3.518648838845883,10.368
42.0,Female,73456.23,Suburban,Banner,Health,Search Engine,6,2024-02-15 20:45:56.926408,0.1536,0.0508,118.11023622047244,0.9216,3.0,36.864,3.2552083333333335,11.287999999999998
52.0,Male,30985.74,Urban,Native,Health,Website,7,2024-04-09 20:45:56.926408,0.2128,0.0635,110.23622047244095,1.4895999999999998,3.5,59.58399999999999,2.349624060150376,16.023999999999997
22.0,Male,54633.27,Urban,Video,Technology,Social Media,4,2023-06-19 20:45:56.926408,0.3364,0.0761,52.562417871222074,1.3456,2.0,53.824,1.4863258026159336,25.912
31.0,Female,81703.64,Urban,Video,Food,Search Engine,6,2024-04-04 20:45:56.926408,0.1598,0.0559,107.33452593917711,0.9588,3.0,38.352,3.128911138923655,11.783999999999999
27.0,Male,69523.23,Suburban,Video,Travel,Search Engine,6,2023-10-13 20:45:56.926408,0.1564,0.0307,195.43973941368077,0.9384000000000001,3.0,37.536,3.19693094629156,11.512
6.0,Other,37484.34,Rural,Native,Health,Social Media,10,2024-01-10 20:45:56.926408,0.0153,0.065,153.84615384615384,0.153,5.0,6.12,32.6797385620915,0.22400000000000003
38.0,Male,65418.9,Urban,Text,Health,Social Media,2,2023-12-06 20:45:56.926408,0.1516,0.053,37.735849056603776,0.3032,1.0,12.128,3.298153034300791,11.128
35.0,Male,25787.6,Suburban,Banner,Technology,Social Media,3,2024-01-15 20:45:56.926408,0.2578,0.0094,319.1489361702128,0.7733999999999999,1.5,30.935999999999993,1.9394879751745542,19.623999999999995
6.0,Male,46847.29,Suburban,Native,Travel,Social Media,3,2023-11-18 20:45:56.926408,0.1277,0.0554,54.151624548736464,0.3831,1.5,15.324,3.9154267815191854,9.216
20.0,Female,101844.13,Urban,Banner,Technology,Search Engine,4,2023-11-27 20:45:56.926408,0.1224,0.0685,58.3941605839416,0.4896,2.0,19.584,4.0849673202614385,8.792
37.0,Male,61892.82,Urban,Text,Finance,Website,4,2023-04-28 20:45:56.926408,0.4915,0.0206,194.17475728155338,1.966,2.0,78.64,1.017293997965412,38.32
42.0,Other,33600.06,Rural,Banner,Finance,Social Media,3,2023-08-23 20:45:56.926408,0.0323,0.0487,61.60164271047228,0.09690000000000001,1.5,3.8760000000000003,15.47987616099071,1.5840000000000003
29.0,Male,77232.78,Rural,Video,Technology,Social Media,9,2024-01-28 20:45:56.926408,0.249,0.0084,1071.4285714285716,2.241,4.5,89.64,2.0080321285140563,18.92
34.0,Other,67762.76,Urban,Video,Technology,Social Media,7,2023-07-04 20:45:56.926408,0.0213,0.0595,117.64705882352942,0.1491,3.5,5.964,23.474178403755868,0.7040000000000001
60.0,Other,53227.67,Rural,Text,Technology,Search Engine,6,2023-07-08 20:45:56.926408,0.4994,0.0244,245.9016393442623,2.9964,3.0,119.856,1.001201441730076,38.952
33.0,Other,34304.84,Suburban,Banner,Travel,Search Engine,2,2023-11-08 20:45:56.926408,0.1948,0.0286,69.93006993006993,0.3896,1.0,15.584,2.566735112936345,14.584
50.0,Male,47509.96,Rural,Video,Food,Social Media,3,2023-06-25 20:45:56.926408,0.1862,0.0406,73.89162561576356,0.5586,1.5,22.344,2.6852846401718584,13.896
21.0,Female,43840.36,Urban,Banner,Fashion,Search Engine,5,2024-02-01 20:45:56.926408,0.1911,0.0669,74.73841554559043,0.9555,2.5,38.22,2.6164311878597593,14.288
17.0,Female,45385.34,Rural,Text,Fashion,Search Engine,6,2023-08-13 20:45:56.926408,0.1599,0.061,98.36065573770492,0.9593999999999999,3.0,38.376,3.1269543464665417,11.792
37.0,Female,70516.04,Urban,Video,Technology,Social Media,5,2023-08-17 20:45:56.926408,0.0581,0.0467,107.06638115631692,0.2905,2.5,11.62,8.605851979345957,3.6479999999999997
44.0,Male,42910.58,Rural,Video,Travel,Website,6,2023-11-02 20:45:56.926408,0.0868,0.0431,139.21113689095128,0.5208,3.0,20.832,5.76036866359447,5.944
38.0,Female,59207.59,Urban,Text,Fashion,Search Engine,4,2023-08-26 20:45:56.926408,0.1776,0.023,173.91304347826087,0.7104,2.0,28.416,2.815315315315315,13.208
58.0,Male,52316.73,Rural,Text,Finance,Social Media,7,2024-01-31 20:45:56.926408,0.2831,0.007,1000.0,1.9817,3.5,79.268,1.7661603673613564,21.648
56.0,Other,19300.22,Suburban,Native,Health,Search Engine,9,2023-08-20 20:45:56.926408,0.1959,0.0944,95.33898305084746,1.7631,4.5,70.524,2.5523226135783563,14.672
42.0,Male,60651.6,Rural,Banner,Technology,Website,7,2023-09-05 20:45:56.926408,0.6032,0.0896,78.125,4.2223999999999995,3.5,168.896,0.8289124668435014,47.25599999999999
36.0,Female,43523.63,Suburban,Banner,Finance,Website,5,2024-02-13 20:45:56.926408,0.2487,0.0661,75.642965204236,1.2435,2.5,49.74,2.010454362685967,18.896
38.0,Female,34304.64,Rural,Banner,Fashion,Search Engine,10,2023-05-01 20:45:56.926408,0.055,0.047,212.7659574468085,0.55,5.0,22.0,9.09090909090909,3.4
33.0,Male,28233.74,Suburban,Video,Finance,Search Engine,3,2024-01-27 20:45:56.926408,0.3423,0.0484,61.98347107438017,1.0269,1.5,41.07599999999999,1.460706982179375,26.383999999999997
31.0,Male,42800.09,Suburban,Native,Fashion,Website,4,2023-12-23 20:45:56.926408,0.3159,0.0362,110.49723756906076,1.2636,2.0,50.544000000000004,1.5827793605571383,24.272000000000002
40.0,Male,56957.64,Rural,Banner,Finance,Search Engine,3,2024-01-10 20:45:56.926408,0.0555,0.0733,40.927694406548426,0.1665,1.5,6.66,9.00900900900901,3.44
46.0,Female,66697.9,Urban,Video,Technology,Search Engine,5,2023-12-03 20:45:56.926408,0.1212,0.0478,104.60251046025104,0.606,2.5,24.24,4.125412541254126,8.696
29.0,Male,46158.79,Suburban,Video,Fashion,Social Media,2,2024-04-01 20:45:56.926408,0.1632,0.0851,23.501762632197416,0.3264,1.0,13.056000000000001,3.063725490196078,12.056000000000001
12.0,Male,17683.96,Suburban,Banner,Health,Website,3,2023-11-03 20:45:56.926408,0.1404,0.062,48.38709677419355,0.4212,1.5,16.848,3.561253561253561,10.232
12.0,Female,41449.4,Suburban,Text,Fashion,Social Media,7,2023-07-29 20:45:56.926408,0.0917,0.0217,322.5806451612903,0.6419,3.5,25.676000000000002,5.452562704471101,6.336
39.0,Female,31687.88,Urban,Text,Technology,Website,5,2023-05-28 20:45:56.926408,0.0869,0.0422,118.48341232227487,0.4345,2.5,17.38,5.7537399309551205,5.952
29.0,Female,19056.02,Suburban,Banner,Technology,Website,3,2023-07-03 20:45:56.926408,0.0628,0.0773,38.8098318240621,0.18839999999999998,1.5,7.536,7.961783439490446,4.024
36.0,Female,49324.72,Urban,Video,Food,Social Media,2,2023-06-04 20:45:56.926408,0.2411,0.0532,37.59398496240602,0.4822,1.0,19.288,2.073828287017835,18.288
21.0,Female,56594.62,Urban,Banner,Technology,Social Media,5,2023-11-23 20:45:56.926408,0.0649,0.1044,47.892720306513404,0.3245,2.5,12.98,7.704160246533128,4.192
26.0,Male,53024.68,Rural,Banner,Health,Social Media,7,2024-01-22 20:45:56.926408,0.1017,0.0338,207.10059171597635,0.7119,3.5,28.476,4.916420845624385,7.136
34.0,Male,47647.83,Rural,Text,Travel,Social Media,6,2023-11-14 20:45:56.926408,0.1294,0.0298,201.34228187919464,0.7764,3.0,31.055999999999997,3.8639876352395675,9.351999999999999
36.0,Female,50881.12,Urban,Text,Technology,Website,3,2023-05-08 20:45:56.926408,0.1296,0.0715,41.95804195804196,0.3888,1.5,15.552,3.858024691358025,9.368
41.0,Male,51442.63,Urban,Video,Technology,Social Media,8,2023-12-21 20:45:56.926408,0.1316,0.0483,165.63146997929607,1.0528,4.0,42.111999999999995,3.799392097264438,9.527999999999999
71.0,Other,49061.9,Suburban,Text,Technology,Website,7,2023-11-08 20:45:56.926408,0.1314,0.0515,135.92233009708738,0.9198,3.5,36.792,3.8051750380517504,9.512
20.0,Female,39024.04,Urban,Text,Technology,Search Engine,4,2023-12-06 20:45:56.926408,0.4423,0.0577,69.32409012131716,1.7692,2.0,70.768,1.1304544426859597,34.384
27.0,Male,36402.19,Suburban,Video,Travel,Website,1,2023-05-31 20:45:56.926408,0.2066,0.0441,22.675736961451246,0.2066,0.5,8.264,2.420135527589545,15.527999999999999
27.0,Female,53484.33,Rural,Native,Technology,Social Media,4,2024-04-04 20:45:56.926408,0.3262,0.0386,103.62694300518135,1.3048,2.0,52.192,1.5328019619865114,25.096
54.0,Female,31120.89,Suburban,Video,Fashion,Website,4,2023-05-09 20:45:56.926408,0.0845,0.058,68.9655172413793,0.338,2.0,13.520000000000001,5.9171597633136095,5.760000000000001
36.0,Other,61835.37,Rural,Video,Fashion,Social Media,2,2023-08-01 20:45:56.926408,0.0154,0.034,58.8235294117647,0.0308,1.0,1.232,32.467532467532465,0.23199999999999998
53.0,Female,49985.71,Rural,Video,Food,Social Media,2,2023-04-22 20:45:56.926408,0.2913,0.0229,87.33624454148472,0.5826,1.0,23.304000000000002,1.7164435290078957,22.304000000000002
33.0,Female,36460.48,Suburban,Banner,Health,Search Engine,4,2024-01-30 20:45:56.926408,0.0548,0.0519,77.0712909441233,0.2192,2.0,8.768,9.124087591240876,3.3840000000000003
44.0,Female,68110.05,Urban,Native,Finance,Search Engine,3,2023-08-25 20:45:56.926408,0.4399,0.0294,102.04081632653062,1.3197,1.5,52.788000000000004,1.136621959536258,34.192
54.0,Other,75746.51,Suburban,Video,Technology,Website,6,2023-05-17 20:45:56.926408,0.4315,0.0492,121.95121951219512,2.589,3.0,103.56,1.1587485515643106,33.52
22.0,Female,66178.71,Suburban,Native,Finance,Search Engine,7,2023-06-29 20:45:56.926408,0.37,0.0549,127.50455373406194,2.59,3.5,103.6,1.3513513513513513,28.599999999999998
42.0,Female,52201.56,Rural,Video,Fashion,Social Media,8,2024-04-18 20:45:56.926408,0.3357,0.0579,138.16925734024178,2.6856,4.0,107.424,1.4894250819183794,25.856
18.0,Female,69813.24,Urban,Native,Finance,Search Engine,4,2024-02-19 20:45:56.926408,0.2615,0.0338,118.3431952662722,1.046,2.0,41.84,1.9120458891013383,19.92
36.0,Male,61523.06,Suburban,Text,Technology,Social Media,2,2023-06-02 20:45:56.926408,0.264,0.0629,31.79650238473768,0.528,1.0,21.12,1.8939393939393938,20.12
32.0,Female,57526.27,Rural,Banner,Finance,Website,6,2024-02-22 20:45:56.926408,0.2693,0.0527,113.85199240986718,1.6158,3.0,64.63199999999999,1.8566654288897142,20.543999999999997
27.0,Male,71635.69,Suburban,Text,Finance,Social Media,3,2024-02-09 20:45:56.926408,0.2946,0.0256,117.1875,0.8837999999999999,1.5,35.352,1.697216564833673,22.567999999999998
40.0,Female,45209.24,Urban,Video,Fashion,Social Media,4,2024-02-14 20:45:56.926408,0.2751,0.0665,60.150375939849624,1.1004,2.0,44.016000000000005,1.817520901490367,21.008000000000003
39.0,Other,67559.7,Rural,Banner,Travel,Search Engine,5,2023-07-27 20:45:56.926408,0.4009,0.0895,55.865921787709496,2.0044999999999997,2.5,80.17999999999999,1.2471938139186831,31.071999999999996
37.0,Male,53129.78,Rural,Banner,Food,Search Engine,0,2024-02-09 20:45:56.926408,0.1549,0.0321,0.0,0.0,0.0,0.0,,
48.0,Female,42483.38,Rural,Native,Travel,Search Engine,4,2023-05-20 20:45:56.926408,0.2109,0.0479,83.50730688935282,0.8436,2.0,33.744,2.370791844476055,15.872
64.0,Male,31454.86,Rural,Native,Travel,Social Media,2,2023-05-01 20:45:56.926408,0.0325,0.0355,56.33802816901409,0.065,1.0,2.6,15.384615384615383,1.6
21.0,Female,88333.85,Rural,Banner,Health,Search Engine,6,2024-01-02 20:45:56.926408,0.1031,0.0013,4615.384615384615,0.6186,3.0,24.744,4.849660523763336,7.248
45.0,Female,29344.12,Urban,Text,Fashion,Website,5,2023-05-27 20:45:56.926408,0.1245,0.0529,94.5179584120983,0.6225,2.5,24.900000000000002,4.016064257028112,8.96
47.0,Female,53021.95,Urban,Text,Finance,Search Engine,5,2023-12-13 20:45:56.926408,0.0236,0.0484,103.30578512396694,0.118,2.5,4.72,21.186440677966104,0.8879999999999999
27.0,Male,38237.66,Rural,Text,Technology,Search Engine,5,2023-11-10 20:45:56.926408,0.048,0.0803,62.266500622665006,0.24,2.5,9.6,10.416666666666668,2.84
37.0,Female,65866.22,Urban,Banner,Health,Search Engine,2,2023-09-02 20:45:56.926408,0.0808,0.0233,85.83690987124463,0.1616,1.0,6.4639999999999995,6.188118811881188,5.4639999999999995
22.0,Other,38461.93,Urban,Video,Travel,Search Engine,3,2023-08-26 20:45:56.926408,0.4694,0.0636,47.16981132075471,1.4082,1.5,56.327999999999996,1.0651896037494675,36.552
36.0,Other,90440.71,Urban,Native,Travel,Social Media,3,2023-11-19 20:45:56.926408,0.1853,0.0669,44.84304932735426,0.5559,1.5,22.235999999999997,2.6983270372369135,13.823999999999998
32.0,Female,34989.85,Suburban,Banner,Travel,Website,8,2024-02-07 20:45:56.926408,0.2788,0.0759,105.40184453227933,2.2304,4.0,89.216,1.793400286944046,21.304
15.0,Female,68400.35,Suburban,Video,Travel,Social Media,5,2023-11-01 20:45:56.926408,0.3551,0.0319,156.73981191222572,1.7755,2.5,71.02000000000001,1.4080540692762602,27.408000000000005
43.0,Male,57832.39,Rural,Native,Health,Search Engine,5,2024-01-16 20:45:56.926408,0.2939,0.0737,67.84260515603799,1.4695,2.5,58.78,1.701258931609391,22.512
62.0,Male,54936.61,Urban,Native,Health,Search Engine,3,2023-09-15 20:45:56.926408,0.0266,0.0663,45.248868778280546,0.0798,1.5,3.1919999999999997,18.79699248120301,1.128
9.0,Male,82381.81,Rural,Banner,Fashion,Website,7,2023-12-30 20:45:56.926408,0.1052,0.0961,72.84079084287201,0.7364,3.5,29.456000000000003,4.752851711026616,7.416000000000001
20.0,Female,48615.71,Suburban,Banner,Health,Search Engine,1,2023-05-11 20:45:56.926408,0.2075,0.0636,15.723270440251572,0.2075,0.5,8.299999999999999,2.4096385542168677,15.599999999999998
55.0,Male,108300.38,Urban,Banner,Food,Social Media,5,2023-09-03 20:45:56.926408,0.1858,0.0144,347.22222222222223,0.9289999999999999,2.5,37.16,2.691065662002153,13.863999999999999
16.0,Female,62484.2,Urban,Native,Health,Search Engine,7,2023-07-04 20:45:56.926408,0.456,0.0575,121.73913043478261,3.192,3.5,127.68,1.0964912280701753,35.480000000000004
10.0,Female,63723.11,Urban,Video,Finance,Website,9,2024-02-14 20:45:56.926408,0.2645,0.0485,185.56701030927834,2.3805,4.5,95.22,1.8903591682419658,20.16
23.0,Male,56581.07,Urban,Text,Technology,Search Engine,2,2024-01-09 20:45:56.926408,0.1053,0.0668,29.940119760479043,0.2106,1.0,8.424,4.748338081671415,7.4239999999999995
68.0,Female,49068.15,Urban,Text,Travel,Search Engine,6,2024-03-02 20:45:56.927349,0.2863,0.0569,105.4481546572935,1.7178,3.0,68.712,1.7464198393293748,21.904
28.0,Female,46618.59,Rural,Native,Finance,Search Engine,3,2024-04-18 20:45:56.927349,0.1687,0.0588,51.02040816326531,0.5061,1.5,20.244,2.963841138114997,12.496
8.0,Male,54301.35,Urban,Text,Fashion,Search Engine,6,2023-11-01 20:45:56.927349,0.2443,0.0794,75.56675062972292,1.4658,3.0,58.632,2.046663937781416,18.544
31.0,Female,66044.5,Urban,Native,Technology,Search Engine,6,2024-04-16 20:45:56.927349,0.3776,0.0587,102.21465076660988,2.2656,3.0,90.624,1.3241525423728813,29.208
23.0,Male,40859.7,Rural,Native,Health,Social Media,4,2023-08-15 20:45:56.927349,0.1059,0.0396,101.010101010101,0.4236,2.0,16.944,4.721435316336167,7.4719999999999995
44.0,Female,42829.3,Suburban,Video,Food,Search Engine,3,2023-06-24 20:45:56.927349,0.0537,0.0616,48.7012987012987,0.1611,1.5,6.444,9.31098696461825,3.296
37.0,Female,33419.19,Urban,Text,Technology,Website,10,2023-10-05 20:45:56.927349,0.0566,0.0497,201.20724346076457,0.566,5.0,22.639999999999997,8.8339222614841,3.5279999999999996
10.0,Female,68440.84,Rural,Banner,Travel,Social Media,6,2023-08-19 20:45:56.927349,0.2627,0.0415,144.57831325301203,1.5762,3.0,63.048,1.903311762466692,20.016000000000002
34.0,Male,56332.66,Urban,Video,Fashion,Search Engine,3,2023-06-10 20:45:56.927349,0.254,0.0193,155.440414507772,0.762,1.5,30.48,1.968503937007874,19.32
13.0,Female,77575.01,Suburban,Native,Technology,Social Media,1,2023-07-20 20:45:56.927349,0.1805,0.0319,31.347962382445143,0.1805,0.5,7.22,2.770083102493075,13.44
30.0,Male,41522.39,Rural,Native,Food,Website,5,2024-03-30 20:45:56.927349,0.0683,0.0679,73.63770250368188,0.3415,2.5,13.66,7.320644216691068,4.464
53.0,Female,36334.46,Rural,Banner,Finance,Search Engine,6,2024-02-13 20:45:56.927349,0.2298,0.0496,120.96774193548387,1.3788,3.0,55.152,2.175805047867711,17.384
31.0,Male,2146.49,Rural,Native,Health,Social Media,6,2024-01-09 20:45:56.927349,0.1258,0.066,90.9090909090909,0.7547999999999999,3.0,30.191999999999997,3.9745627980922102,9.063999999999998
9.0,Male,76867.81,Urban,Native,Technology,Website,5,2023-06-05 20:45:56.927349,0.0998,0.0665,75.18796992481202,0.499,2.5,19.96,5.01002004008016,6.984
47.0,Female,41391.56,Suburban,Banner,Food,Search Engine,4,2023-05-03 20:45:56.927349,0.1126,0.0779,51.34788189987163,0.4504,2.0,18.016000000000002,4.440497335701599,8.008000000000001
10.0,Female,50212.36,Suburban,Banner,Technology,Website,2,2023-12-15 20:45:56.927349,0.2838,0.069,28.98550724637681,0.5676,1.0,22.704,1.7618040873854828,21.704
46.0,Male,50379.95,Rural,Banner,Food,Search Engine,6,2023-11-14 20:45:56.927349,0.2198,0.0639,93.89671361502347,1.3188,3.0,52.751999999999995,2.2747952684258417,16.584
37.0,Male,52631.76,Suburban,Video,Finance,Social Media,3,2023-07-09 20:45:56.927349,0.2291,0.0239,125.52301255230125,0.6873,1.5,27.492,2.182453077258839,17.328
20.0,Other,54800.24,Rural,Native,Technology,Social Media,3,2023-06-22 20:45:56.927349,0.3535,0.0557,53.85996409335727,1.0605,1.5,42.42,1.4144271570014144,27.28
48.0,Male,56711.28,Urban,Banner,Finance,Social Media,7,2023-11-12 20:45:56.927349,0.0343,0.0236,296.6101694915254,0.24009999999999998,3.5,9.604,14.57725947521866,1.7439999999999998
57.0,Female,41854.68,Urban,Video,Food,Social Media,5,2024-03-14 20:45:56.927349,0.1605,0.0497,100.60362173038229,0.8025,2.5,32.1,3.115264797507788,11.84
23.0,Female,69807.67,Suburban,Text,Health,Search Engine,5,2024-03-15 20:45:56.927349,0.2372,0.0581,86.05851979345955,1.186,2.5,47.44,2.1079258010118043,17.976
33.0,Other,53518.04,Urban,Banner,Health,Website,4,2023-05-21 20:45:56.927349,0.0561,0.0368,108.69565217391305,0.2244,2.0,8.975999999999999,8.912655971479502,3.4879999999999995
31.0,Female,73288.7,Suburban,Native,Food,Website,5,2024-04-07 20:45:56.927349,0.0946,0.0756,66.13756613756614,0.47300000000000003,2.5,18.92,5.285412262156448,6.5680000000000005
62.0,Female,52001.08,Urban,Text,Technology,Social Media,3,2023-09-02 20:45:56.927349,0.1799,0.0519,57.80346820809248,0.5397000000000001,1.5,21.588,2.779321845469705,13.392000000000001
49.0,Other,40639.84,Urban,Video,Health,Search Engine,7,2023-08-29 20:45:56.927349,0.3043,0.0433,161.66281755196306,2.1301,3.5,85.20400000000001,1.643115346697338,23.344
2.0,Male,22418.5,Suburban,Text,Food,Social Media,4,2023-07-12 20:45:56.927349,0.5758,0.0443,90.29345372460497,2.3032,2.0,92.128,0.868357068426537,45.064
17.0,Male,57009.56,Suburban,Text,Finance,Website,4,2024-01-06 20:45:56.927349,0.1707,0.0727,55.02063273727648,0.6828,2.0,27.311999999999998,2.9291154071470418,12.655999999999999
23.0,Male,51824.43,Suburban,Native,Travel,Social Media,5,2024-02-28 20:45:56.927349,0.4663,0.0159,314.4654088050314,2.3315,2.5,93.26,1.072271070126528,36.304
16.0,Other,35808.24,Rural,Banner,Finance,Website,6,2023-08-26 20:45:56.927349,0.3326,0.0441,136.05442176870747,1.9956,3.0,79.824,1.503307276007216,25.608
20.0,Male,59650.87,Urban,Video,Food,Website,4,2023-06-17 20:45:56.927349,0.1082,0.0459,87.14596949891067,0.4328,2.0,17.312,4.621072088724584,7.656000000000001
46.0,Male,10584.93,Suburban,Text,Technology,Website,6,2024-02-26 20:45:56.927349,0.1188,0.0592,101.35135135135134,0.7128,3.0,28.512,4.2087542087542085,8.504
46.0,Male,14523.79,Urban,Native,Food,Website,5,2023-07-23 20:45:56.927349,0.3268,0.036,138.88888888888889,1.634,2.5,65.36,1.5299877600979193,25.144
21.0,Female,75562.11,Urban,Text,Food,Social Media,9,2023-05-22 20:45:56.927349,0.4424,0.0419,214.79713603818615,3.9816000000000003,4.5,159.264,1.1301989150090415,34.392
33.0,Female,71418.1,Suburban,Text,Technology,Search Engine,10,2024-03-31 20:45:56.927349,0.3371,0.0593,168.63406408094434,3.371,5.0,134.84,1.483239394838327,25.968
12.0,Female,26839.86,Rural,Text,Travel,Website,1,2024-02-19 20:45:56.927349,0.1934,0.0514,19.455252918287936,0.1934,0.5,7.736,2.585315408479835,14.472
50.0,Female,48372.55,Urban,Video,Technology,Social Media,7,2024-03-08 20:45:56.927349,0.1489,0.0766,91.38381201044386,1.0423,3.5,41.692,3.3579583613163195,10.912
42.0,Female,22752.86,Rural,Native,Food,Social Media,1,2023-04-30 20:45:56.927349,0.3143,0.0699,14.306151645207438,0.3143,0.5,12.572000000000001,1.5908367801463568,24.144000000000002
